divisi,blok,blok_b,t_tanam,n_baris,n_pokok,objectid,ndre125,klassndre12025,ket
AME II,E11,E011A,2009,131,16,118957,0.475483101,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,131,17,118962,0.46470094,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,131,18,118967,0.422540739,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,131,19,118947,0.442525115,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,131,20,116462,0.379347502,Stres Berat,Pokok Utama
AME II,E11,E011A,2009,131,21,118928,0.441122624,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,131,22,118927,0.49816364,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,1,118996,0.415096023,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,2,119071,0.469273741,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,3,119065,0.452179992,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,4,119051,0.478599044,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,5,119063,0.454861156,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,6,119061,0.463517262,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,7,119060,0.447537648,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,8,119046,0.469188361,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,9,119039,0.402753574,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,10,109314,0.418307225,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,11,119034,0.464492008,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,12,119024,0.473464107,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,13,119013,0.486316606,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,14,119014,0.49037107,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,15,119008,0.449480569,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,16,119002,0.438815427,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,17,118985,0.401500332,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,18,118989,0.414037983,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,19,118952,0.442991136,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,20,118958,0.458759864,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,21,118963,0.455737431,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,22,118968,0.453453866,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,23,118972,0.476700683,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,132,24,118979,0.38437555,Stres Berat,Pokok Utama
AME II,E11,E011A,2009,133,1,118997,0.414540744,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,2,119070,0.477258185,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,3,119066,0.492534521,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,4,119053,0.448308918,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,5,119047,0.410224161,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,6,119041,0.427409855,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,7,119040,0.416619558,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,8,119035,0.446218894,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,9,119015,0.462641574,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,10,119020,0.431173345,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,11,118986,0.413023744,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,12,118977,0.405387098,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,13,118992,0.445815596,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,14,118959,0.500747941,Stres Ringan,Pokok Utama
AME II,E11,E011A,2009,133,15,118971,0.426283314,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,16,118969,0.444717913,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,17,118974,0.404151152,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,18,118980,0.426581566,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,133,19,118982,0.431815942,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,1,118998,0.42905802,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,2,119069,0.455585765,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,3,119068,0.493931561,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,4,119067,0.506511668,Stres Ringan,Pokok Utama
AME II,E11,E011A,2009,134,5,119052,0.477214056,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,6,119062,0.437870208,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,7,119048,0.434526126,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,8,119042,0.426616626,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,9,119032,0.385895472,Stres Berat,Sisip Okt'23
AME II,E11,E011A,2009,134,10,119033,0.409541471,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,11,119025,0.457208262,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,12,119026,0.442543786,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,13,119016,0.43549609,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,14,119010,0.423327205,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,15,119009,0.491639779,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,16,119003,0.429136554,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,17,118987,0.39759768,Stres Berat,Pokok Utama
AME II,E11,E011A,2009,134,18,118991,0.386604129,Stres Berat,Pokok Utama
AME II,E11,E011A,2009,134,19,118954,0.383193993,Stres Berat,Pokok Utama
AME II,E11,E011A,2009,134,20,118960,0.488611042,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,21,118965,0.437944661,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,22,118970,0.476391701,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,23,118973,0.425759405,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,24,118976,0.413919618,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,25,118978,0.417206071,Stres Sedang,Pokok Utama
AME II,E11,E011A,2009,134,26,118981,0.407849677,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,1,360563,0.431978179,Stres Sedang,Tamb
AME II,E12,E012A,2009,1,2,119085,0.479478353,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,3,119083,0.4390318,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,4,119092,0.39307199,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,1,5,119099,0.411715822,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,6,119102,0.384549195,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,1,7,119104,0.400563254,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,8,119136,0.44981599,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,9,119147,0.410423273,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,10,119207,0.389008281,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,1,11,119221,0.429192354,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,12,119235,0.396689685,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,1,13,5147,0.377711406,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,1,14,5145,0.488366629,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,15,5136,0.41169172,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,16,5128,0.421099096,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,17,5117,0.430586955,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,18,5100,0.406564563,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,19,5101,0.402837423,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,20,5083,0.433631179,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,21,119280,0.447987208,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,22,119278,0.483450882,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,23,119264,0.460158811,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,1,24,119254,0.389172364,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,2,1,119086,0.482940794,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,2,119084,0.475371084,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,3,119100,0.423138367,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,4,119103,0.434522894,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,5,119105,0.424270327,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,6,119137,0.47476442,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,7,119149,0.512204544,Stres Ringan,Pokok Utama
AME II,E12,E012A,2009,2,8,119205,0.448242208,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,9,119208,0.420363044,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,10,119222,0.375991146,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,2,11,5118,0.387482362,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,2,12,5149,0.390359223,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,2,13,5146,0.501423223,Stres Ringan,Pokok Utama
AME II,E12,E012A,2009,2,14,5159,0.437309788,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,15,5102,0.44345783,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,16,5084,0.445941592,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,17,114578,0.422409547,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,18,119279,0.476842021,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,19,119265,0.466193773,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,20,119255,0.410507543,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,2,21,119245,0.370512232,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,3,1,119087,0.463140781,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,2,119098,0.480731144,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,3,119095,0.446482121,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,4,119101,0.422453448,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,5,119138,0.461373972,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,6,119145,0.466550947,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,7,119150,0.50753039,Stres Ringan,Pokok Utama
AME II,E12,E012A,2009,3,8,119206,0.453836008,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,9,119209,0.432651613,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,10,119223,0.429911753,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,11,119236,0.382751244,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,3,12,119237,0.413917918,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,13,5150,0.479367522,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,14,5153,0.41994818,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,15,5138,0.452447181,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,16,5137,0.49648688,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,17,5129,0.437555552,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,18,5119,0.493683381,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,19,5171,0.452536707,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,20,5104,0.414385668,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,21,5103,0.409020605,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,22,5085,0.435748487,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,23,5077,0.470588742,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,24,119266,0.434994308,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,25,119256,0.427083028,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,3,26,119246,0.406114978,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,1,119088,0.486163297,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,2,119130,0.451780986,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,3,114733,0.357358967,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,4,4,119107,0.407174983,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,5,119106,0.437579859,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,6,119139,0.471337767,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,7,119146,0.459145736,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,8,119210,0.399661718,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,4,9,5173,0.387557615,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,4,10,119238,0.431993329,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,11,5151,0.397433397,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,4,12,5139,0.500626483,Stres Ringan,Pokok Utama
AME II,E12,E012A,2009,4,13,5130,0.453394642,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,14,5120,0.438717859,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,15,5170,0.423683614,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,16,5105,0.41336842,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,17,5086,0.429639129,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,18,119267,0.463224518,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,4,19,119257,0.424684435,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,1,119089,0.444693625,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,2,119097,0.449797351,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,3,119123,0.427960057,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,4,119129,0.43297923,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,5,119131,0.408108851,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,6,119082,0.446901094,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,7,119108,0.441609933,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,8,119155,0.42455713,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,9,119152,0.429546286,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,10,119211,0.407549546,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,11,119224,0.363021739,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,5,12,119239,0.427805723,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,13,5152,0.443548533,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,14,5154,0.458532525,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,15,5155,0.467662402,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,16,5131,0.429909686,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,17,5121,0.428416847,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,18,5168,0.391887712,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,5,19,5169,0.433314034,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,20,5106,0.40209073,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,21,5087,0.421385781,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,22,5079,0.482564414,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,23,119268,0.424075121,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,24,119258,0.406754583,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,5,25,119247,0.386876881,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,6,1,119090,0.459957275,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,2,119132,0.421048555,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,3,119115,0.367327054,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,6,4,119153,0.433071177,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,5,119159,0.476935032,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,6,119212,0.432761554,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,7,119225,0.339567173,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,6,8,119240,0.435898416,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,9,5165,0.366602373,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,6,10,5156,0.463717604,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,11,5132,0.426500256,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,12,5122,0.414602396,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,13,5167,0.382567679,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,6,14,5090,0.407148209,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,15,5088,0.421375464,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,16,119269,0.409685063,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,17,119259,0.411355469,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,6,18,119260,0.424593494,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,1,119091,0.425985822,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,2,119133,0.444175311,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,3,119116,0.40659564,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,4,119110,0.419893856,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,5,119188,0.390559693,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,7,6,119154,0.458648527,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,7,119160,0.394472371,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,7,8,119151,0.405269151,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,9,5166,0.390588929,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,7,10,5160,0.394496307,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,7,11,5157,0.449672239,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,12,5141,0.432530307,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,13,5133,0.450598292,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,14,5123,0.427107363,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,15,5091,0.333335528,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,7,16,5094,0.402270943,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,17,119272,0.425173258,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,7,18,119249,0.394892853,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,1,119125,0.487771023,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,2,119134,0.442626611,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,3,119117,0.387375285,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,4,119161,0.381109549,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,5,119143,0.441414858,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,6,119157,0.45835832,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,7,114732,0.414780809,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,8,119215,0.41643179,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,9,119213,0.410132655,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,10,5142,0.447175532,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,11,119290,0.399666906,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,12,5108,0.395486168,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,13,5096,0.372694201,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,8,14,5095,0.419959543,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,15,5080,0.439482221,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,16,119271,0.452891897,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,17,119273,0.421004584,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,8,18,119250,0.380950372,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,1,119126,0.471274698,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,2,119135,0.478544947,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,3,119118,0.399737955,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,4,119112,0.414775337,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,5,119162,0.42164446,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,6,119216,0.475163999,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,7,119214,0.413798117,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,8,119231,0.412107961,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,9,119229,0.384344817,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,10,119242,0.423439655,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,11,5162,0.42540685,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,12,5143,0.400038143,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,13,5125,0.387943352,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,14,5124,0.438328799,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,15,119289,0.441109875,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,16,5109,0.374124794,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,17,5092,0.421057483,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,18,5081,0.340013301,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,19,119274,0.454159074,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,9,20,119262,0.385595537,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,9,21,119251,0.417377766,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,1,119127,0.449110731,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,2,119119,0.419363554,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,3,119172,0.40998349,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,4,119163,0.384073031,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,10,5,119196,0.401214054,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,6,119217,0.43968515,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,7,5163,0.382232359,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,10,8,5144,0.442908182,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,9,5127,0.477980826,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,10,5111,0.400199527,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,11,5115,0.413623819,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,12,5082,0.446099162,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,13,119275,0.461638549,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,14,119263,0.431432241,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,10,15,119252,0.443112936,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,1,119128,0.459897336,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,2,119175,0.406466043,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,3,119174,0.409929967,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,4,119164,0.383730626,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,5,119197,0.392221498,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,6,119218,0.419753661,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,7,119233,0.460696209,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,8,119232,0.435660509,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,9,119234,0.409970516,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,10,119244,0.388451723,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,11,5174,0.39942027,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,12,5176,0.438290369,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,13,119287,0.470097318,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,14,119285,0.441831133,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,15,119291,0.408644473,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,16,119292,0.407914981,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,17,5112,0.392167703,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,18,5113,0.360897383,Stres Berat,Pokok Utama
AME II,E12,E012A,2009,11,19,119614,0.41877265,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,20,5098,0.430358748,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,21,5099,0.455488042,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,22,119277,0.477618187,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,23,119276,0.503979453,Stres Ringan,Pokok Utama
AME II,E12,E012A,2009,11,24,119622,0.451607128,Stres Sedang,Pokok Utama
AME II,E12,E012A,2009,11,25,119253,0.438168723,Stres Sedang,Pokok Utama
